NODE_L,NODE_R,MATCH_SCORE
F847E47EC96C16069CD977E9EBFFE6B5,FC5743C14E2FA6BEEFE82C668B1335FB,8
F847E47EC96C16069CD977E9EBFFE6B5,FC5BE0242773E4FD07DDE89B1407E0B4,8
F847E47EC96C16069CD977E9EBFFE6B5,FD502D94A4B531D76331246771058112,8
F847E47EC96C16069CD977E9EBFFE6B5,FE192E3B11013D428E5C84C52B819A43,8
F847E47EC96C16069CD977E9EBFFE6B5,FE48D96EA0B1D31CBB43B17A575BFE7C,6
F847E47EC96C16069CD977E9EBFFE6B5,FEFF8237ABB6C9E16D3529FD8C1F99A9,8
F847E47EC96C16069CD977E9EBFFE6B5,FF48F1C4161B277744EE1D31AD8FA1D7,8
F847E47EC96C16069CD977E9EBFFE6B5,FF725D88997D5446D225E74B4512D788,8
F847E47EC96C16069CD977E9EBFFE6B5,FF7B46A09487F4855000008715722100,6
F847E47EC96C16069CD977E9EBFFE6B5,FFAC9379CB4EC6AEC56275214718A0E4,8
F84A0CC796396EBFF0FB0322B39D3304,F86B6C1F236FA1CFB87AD66BA1796BE3,6
F84A0CC796396EBFF0FB0322B39D3304,F86F75D9BF84D2E9DCBFACDB189759F4,6
F84A0CC796396EBFF0FB0322B39D3304,F897F1EB99CCECAD00188CD2BD45528D,6
F84A0CC796396EBFF0FB0322B39D3304,F96C0906E6B9AE354B69440C34A4D47C,6
F84A0CC796396EBFF0FB0322B39D3304,F971C5A7E8055F2E6211ACBC4B22B21B,6
F84A0CC796396EBFF0FB0322B39D3304,F979DB9C9CBEE531A091F4153C16FF4B,6
F84A0CC796396EBFF0FB0322B39D3304,F97EDA486E51E6716F03D8BAC38534E2,6
F84A0CC796396EBFF0FB0322B39D3304,F9CDC3E0FD900062A190CDD3F7FD706A,6
F84A0CC796396EBFF0FB0322B39D3304,F9E726822A9B82AD8EFAC830EF9373A6,6
F84A0CC796396EBFF0FB0322B39D3304,FAE425999059FF15604B04CEA8E00DFD,6
F84A0CC796396EBFF0FB0322B39D3304,FB0178688A55F0AA9267485C19F78C9F,6
F84A0CC796396EBFF0FB0322B39D3304,FB70340B1AD7EA436687BA62B6B98551,6
F84A0CC796396EBFF0FB0322B39D3304,FCE6A3B53161D023E06148E6C2CDB80C,6
F84A0CC796396EBFF0FB0322B39D3304,FCFB99AAEA9E8F9E9E6B38CBE3BE45CD,6
F84A0CC796396EBFF0FB0322B39D3304,FD468171013FD36954016956D7CE632E,6
F84A0CC796396EBFF0FB0322B39D3304,FD7D2298E934D2681D05FC808E82DAC8,6
F84A0CC796396EBFF0FB0322B39D3304,FD9D579A160983FA5B163D124DA4A904,6
F84A0CC796396EBFF0FB0322B39D3304,FDAF7F3E982E40057551CC69A6D3CF89,6
F84A0CC796396EBFF0FB0322B39D3304,FE1172DDB803B4396BD69218B72FDC8C,6
F84A0CC796396EBFF0FB0322B39D3304,FE7540B8B6701D437F5625521FC6C84C,6
F84A0CC796396EBFF0FB0322B39D3304,FF11371FC9E02BA09C82C812082BE3E2,6
F84A0CC796396EBFF0FB0322B39D3304,FF37AD9BFEC0131BC0B4B6582533810A,6
F84A0CC796396EBFF0FB0322B39D3304,FFCAA7523801DDAA98C5586A3EE79A34,6
F84E6AF6A040C0E6FB57B6A9D7B89882,F86D3DB2767987E5450D93B8200E6657,8
F84E6AF6A040C0E6FB57B6A9D7B89882,F870C5543D79746D3C3F95C9B9AEA764,8
F84E6AF6A040C0E6FB57B6A9D7B89882,F8E5D078A31E34463517B6082BB9DAE6,8
F84E6AF6A040C0E6FB57B6A9D7B89882,F97FF77CCA4CE60DAB0526C3AB9B52C1,8
F84E6AF6A040C0E6FB57B6A9D7B89882,FBBBC8944A53323F7C10E010A51A8790,8
F84E6AF6A040C0E6FB57B6A9D7B89882,FD2FB33E2EF77124E60981D35FDA54EB,8
F84E6AF6A040C0E6FB57B6A9D7B89882,FE473242F91452C007807B3599B02F11,8
F84EF98539BC1487707901F5E362C6F2,F854772076F979178863AC3A305B109B,6
F84EF98539BC1487707901F5E362C6F2,F86B6C1F236FA1CFB87AD66BA1796BE3,6
F84EF98539BC1487707901F5E362C6F2,F874A7C7B982017C7881B07571469E9D,9
F84EF98539BC1487707901F5E362C6F2,F876855B3F162CD53B989DCA2264C2CF,9
F84EF98539BC1487707901F5E362C6F2,F87D07C00A5A19533920D2DDA6B1AF81,9
F84EF98539BC1487707901F5E362C6F2,F8A486CBC7C47D094DC21B58C8833526,9
F84EF98539BC1487707901F5E362C6F2,F8B6C051C1BFAD8D706A5A7E18C94C8C,9
F84EF98539BC1487707901F5E362C6F2,F8E11B7E0498DF61849E17ABBDE06855,6
F84EF98539BC1487707901F5E362C6F2,F8F5A20964CA51AD92DB513FEF8B23E7,6
F84EF98539BC1487707901F5E362C6F2,F9095DCAC7B304B0FE1615E1F4CF4A92,6
F84EF98539BC1487707901F5E362C6F2,F90BE7DBF513FE3C53267DDD0C731784,9
F84EF98539BC1487707901F5E362C6F2,F91B31FE2923D5DEDD3209BBA39430D9,6
F84EF98539BC1487707901F5E362C6F2,F9206D8F3652F890EE3F07F9605F79A3,9
F84EF98539BC1487707901F5E362C6F2,F9319044D97A69619514CB98CDC14A14,9
F84EF98539BC1487707901F5E362C6F2,F935AD46268705CD52BE85B6A448EB4E,9
F84EF98539BC1487707901F5E362C6F2,F9432B3D03E08E6833C4BDDCCB76F53F,9
F84EF98539BC1487707901F5E362C6F2,F95E718D1DE9E674ACC6BD551884C632,9
F84EF98539BC1487707901F5E362C6F2,F95FB5679B057F099EBA7A0E324D4C42,6
F84EF98539BC1487707901F5E362C6F2,F9623351586F2B972168BAF2853E3AB6,9
F84EF98539BC1487707901F5E362C6F2,F96C0906E6B9AE354B69440C34A4D47C,6
F84EF98539BC1487707901F5E362C6F2,F96E763F7B36342E1104659C96B6691D,9
F84EF98539BC1487707901F5E362C6F2,F971C5A7E8055F2E6211ACBC4B22B21B,6
F84EF98539BC1487707901F5E362C6F2,F979DB9C9CBEE531A091F4153C16FF4B,6
F84EF98539BC1487707901F5E362C6F2,F9905B6C03729DE48C40399965B40FC6,9
F84EF98539BC1487707901F5E362C6F2,F992A01A3723D832751EB8C69C0C3552,9
F84EF98539BC1487707901F5E362C6F2,F997EC0CAB92ECFB09389B06329C28F0,9
F84EF98539BC1487707901F5E362C6F2,F998F99DB2EDEC1AE7AE34D9CCBC951B,9
F84EF98539BC1487707901F5E362C6F2,F9AA41C087930D030E792B76498C26E2,6
F84EF98539BC1487707901F5E362C6F2,F9AA42F415E7A5854EDA637004A46A2A,9
F84EF98539BC1487707901F5E362C6F2,F9AF508783624E958FAE3C79CFF2161E,9
F84EF98539BC1487707901F5E362C6F2,F9BB464EE4A1E5742B0508E7CF4CFF29,9
F84EF98539BC1487707901F5E362C6F2,F9E726822A9B82AD8EFAC830EF9373A6,6
F84EF98539BC1487707901F5E362C6F2,F9F267E5C4E44DC2CF751DF911533749,9
F84EF98539BC1487707901F5E362C6F2,F9F765217D2FD85CA9B12206B5178AB3,6
F84EF98539BC1487707901F5E362C6F2,F9FDD8F0A114295FAAD4B1788D0582C6,6
F84EF98539BC1487707901F5E362C6F2,FA08DB42ECB06F3262A6072DE5E50EC0,9
F84EF98539BC1487707901F5E362C6F2,FA1CFFC18071F4775F33B651CA7739F5,6
F84EF98539BC1487707901F5E362C6F2,FA31C89BDC863CF5C6FC05B3C4C34B0D,6
F84EF98539BC1487707901F5E362C6F2,FA328AB7F23BA40C000C711C9297CC09,9
F84EF98539BC1487707901F5E362C6F2,FA346740188FA74532B3044078E8BFB6,9
F84EF98539BC1487707901F5E362C6F2,FA584D72C22169C63BE0F4CAB2E36F7B,9
F84EF98539BC1487707901F5E362C6F2,FA8560638B112850647930DD80D175B9,9
F84EF98539BC1487707901F5E362C6F2,FAA4904CC1709420830C6E27EA7782A6,9
F84EF98539BC1487707901F5E362C6F2,FAC8DD805EAEADE90353956333BE3E30,9
F84EF98539BC1487707901F5E362C6F2,FACD76BCB6515B2D980AD8D35DC10372,9
F84EF98539BC1487707901F5E362C6F2,FAE26F7F85CB2DB5284C4CED288C2ABF,6
F84EF98539BC1487707901F5E362C6F2,FAE425999059FF15604B04CEA8E00DFD,6
F84EF98539BC1487707901F5E362C6F2,FB011C7AD94EAB10647B8DAEA6A0DB89,9
F84EF98539BC1487707901F5E362C6F2,FB0178688A55F0AA9267485C19F78C9F,6
F84EF98539BC1487707901F5E362C6F2,FB1F3A62A325E52ADA3BE640935B18B7,6
F84EF98539BC1487707901F5E362C6F2,FB437053CDD6C3739FB3D8CDF83C5F6C,9
F84EF98539BC1487707901F5E362C6F2,FB479EF88C957929C9F0B0FD5BBC894A,9
F84EF98539BC1487707901F5E362C6F2,FB69F31D9879A8BD6BFFFF51C86E6B5E,9
F84EF98539BC1487707901F5E362C6F2,FB7258307960256AF5A6CCBE36A828FB,9
F84EF98539BC1487707901F5E362C6F2,FB7DCF50A02A383ACDAC0592FE98DE52,6
F84EF98539BC1487707901F5E362C6F2,FB93D2DAD532A401A91C167F212AD9E2,6
F84EF98539BC1487707901F5E362C6F2,FB960CD8DEA39022DC2C30117BFFFAF1,9
F84EF98539BC1487707901F5E362C6F2,FB9923758954F2E2245261A5DDFE4E66,9
F84EF98539BC1487707901F5E362C6F2,FB99BF59BD2EE896409A4ED47D815E7B,9
F84EF98539BC1487707901F5E362C6F2,FBB172559019DD64C803277881EE0610,6
F84EF98539BC1487707901F5E362C6F2,FBC17EFA4FE0996E20E94F91DA269946,6
F84EF98539BC1487707901F5E362C6F2,FBC54033BC759F74232FD39EB2C5A22B,9
F84EF98539BC1487707901F5E362C6F2,FBC695B0D04EF502AF40F9FA583855BB,9
F84EF98539BC1487707901F5E362C6F2,FBD5DE2513B95F64B9187BBA1140C582,9
F84EF98539BC1487707901F5E362C6F2,FBD9BB89255E1EB0032A23C847D31C4B,9
F84EF98539BC1487707901F5E362C6F2,FBF95838C29646FB9B549FEEE5F6D689,9
F84EF98539BC1487707901F5E362C6F2,FC063F2A33C1CD56652F14EEB236B073,9
F84EF98539BC1487707901F5E362C6F2,FC2888228D87D468491506ACFE34C43E,9
F84EF98539BC1487707901F5E362C6F2,FC47A513E73DA90C8A24D84BB5D3F208,6
F84EF98539BC1487707901F5E362C6F2,FC6D3426E592E123ED98EE75C0E275E3,9
F84EF98539BC1487707901F5E362C6F2,FC7385F84759FC7F7B456CDF84DAEAD2,9
F84EF98539BC1487707901F5E362C6F2,FC7BB82DB567C251C8D38E2DAF458465,6
F84EF98539BC1487707901F5E362C6F2,FC9D9A3FAA6DF8977A4D24214D4EC65A,9
F84EF98539BC1487707901F5E362C6F2,FCA0471603DE98539F5F276F128DD8BC,6
F84EF98539BC1487707901F5E362C6F2,FCB597D3CA044D739926F9BC9ABF8D24,9
F84EF98539BC1487707901F5E362C6F2,FCB9015FE55EE7B79470E70884E19EA1,6
F84EF98539BC1487707901F5E362C6F2,FCB9D22AEE8CB72641DF413933D92450,9
F84EF98539BC1487707901F5E362C6F2,FCBB90FE8D3284EC67A3F5EABF7CFE11,9
F84EF98539BC1487707901F5E362C6F2,FCC63AF4C883392D9892A18A43FFC57A,9
F84EF98539BC1487707901F5E362C6F2,FCE6A3B53161D023E06148E6C2CDB80C,6
F84EF98539BC1487707901F5E362C6F2,FCF3CCEED40697E49BC833529C835407,6
F84EF98539BC1487707901F5E362C6F2,FCFA299045FD901EFA74880B8B2CCF40,6
F84EF98539BC1487707901F5E362C6F2,FCFEE730AF95949FA91137E42D8F72BE,9
F84EF98539BC1487707901F5E362C6F2,FD1E6AD8F9A4BEC14962F08575390A48,6
F84EF98539BC1487707901F5E362C6F2,FD303882251E208812A37BDCB4E8BFFF,9
F84EF98539BC1487707901F5E362C6F2,FD49EC34E499873E59038CF465C00FBA,9
F84EF98539BC1487707901F5E362C6F2,FD4C895A40E8ECE55B26CFEAC9964AFE,6
F84EF98539BC1487707901F5E362C6F2,FD5DCB9334389190E2AC586B82358438,9
F84EF98539BC1487707901F5E362C6F2,FD607A7C70B6F76B9B50A669E7C64711,9
F84EF98539BC1487707901F5E362C6F2,FD63AF3A728EFEB357A4CEFC467C14C9,9
F84EF98539BC1487707901F5E362C6F2,FD7D2298E934D2681D05FC808E82DAC8,6
F84EF98539BC1487707901F5E362C6F2,FD95578825C5E21BA80E2AACB2D11F00,6
F84EF98539BC1487707901F5E362C6F2,FD9812CCE274B3394039D9175318C53E,6
F84EF98539BC1487707901F5E362C6F2,FD9DC151A29CF8B21F31306C0B9B3466,9
F84EF98539BC1487707901F5E362C6F2,FDAF7F3E982E40057551CC69A6D3CF89,6
F84EF98539BC1487707901F5E362C6F2,FDBDC27CEDF411E54143A418420F32A5,6
F84EF98539BC1487707901F5E362C6F2,FDF9A534F22173C886E716DAF4053DEC,9
F84EF98539BC1487707901F5E362C6F2,FE02940AE47063EC9BF71E7244411030,9
F84EF98539BC1487707901F5E362C6F2,FE10DBF17E2B78CF3AF4F117108E6662,9
F84EF98539BC1487707901F5E362C6F2,FE17C5752F6A6685409E9026FA4022F6,9
F84EF98539BC1487707901F5E362C6F2,FE3339B864DDDF453BA2B94E53954A92,6
F84EF98539BC1487707901F5E362C6F2,FE5E59C212307926B64C78B469323239,9
F84EF98539BC1487707901F5E362C6F2,FE61EE408321F05879D37FBA6D856BB1,9
F84EF98539BC1487707901F5E362C6F2,FE733633EB083596E99850C1B4575AAB,6
F84EF98539BC1487707901F5E362C6F2,FE8046A972B9698D6266D268375AD47D,9
F84EF98539BC1487707901F5E362C6F2,FE85E09D69D05C50D8BC318B4054065B,9
F84EF98539BC1487707901F5E362C6F2,FEA82D39352EBA4136CF1F7346ACF7B5,9
F84EF98539BC1487707901F5E362C6F2,FECAA81B1D36110B017A9EB036BE04EB,6
F84EF98539BC1487707901F5E362C6F2,FEE7B4C3EA7E223866CCD8081918F75E,9
F84EF98539BC1487707901F5E362C6F2,FEEEAFC14521BF7F0E48CBD72CE38A73,6
F84EF98539BC1487707901F5E362C6F2,FEEF8765EA2565E71AD0885B9D2803D8,6
F84EF98539BC1487707901F5E362C6F2,FEF97AEF872EE89547B722782342E245,9
F84EF98539BC1487707901F5E362C6F2,FF15A2FB57B98C47027B08EA826D08DE,9
F84EF98539BC1487707901F5E362C6F2,FF1F6D815D61B2087C0E1E8E37D9C5AD,6
F84EF98539BC1487707901F5E362C6F2,FF244A85CE1F1E5284F4C859E4F73CB2,9
F84EF98539BC1487707901F5E362C6F2,FF279335EBA62202AF9EC94D9BE4D773,9
F84EF98539BC1487707901F5E362C6F2,FF40B6122B4D5E2FDA4145A3BCC36C55,9
F84EF98539BC1487707901F5E362C6F2,FF5EFA43786F0EDFF142424ACD3737F9,9
F84EF98539BC1487707901F5E362C6F2,FF6E69CFB6DD531F13CA80FB6CBB5EA2,9
F84EF98539BC1487707901F5E362C6F2,FF7453A18048BAE5ED24FF32364A5559,6
F84EF98539BC1487707901F5E362C6F2,FF7FE9BA37675CB928A15E57151132E9,6
F84EF98539BC1487707901F5E362C6F2,FFA7C51750F68F2BA8A12B8976BC7C6D,9
F84EF98539BC1487707901F5E362C6F2,FFB41F222BB69C6077C8D160EA75A986,6
F84EF98539BC1487707901F5E362C6F2,FFBB3F2FFA79B95332EAE02932CED9D9,9
F84EF98539BC1487707901F5E362C6F2,FFC1945D4910F58A627C7555B3522C1D,6
F84EF98539BC1487707901F5E362C6F2,FFCAA7523801DDAA98C5586A3EE79A34,6
F84EF98539BC1487707901F5E362C6F2,FFCC68390B02FF83F6B68CB8458AAD9C,9
F84EF98539BC1487707901F5E362C6F2,FFE3A81DF6FCD22141D4CCD2E2FA3FCF,6
F84EF98539BC1487707901F5E362C6F2,FFF56B980F2CD6E3F05ACC7B5DAE8E4B,9
F853D326921A472EA422086FA3C19513,F8C0A93372B5A81A1C118430CC081376,7
F85443F1EB3F722D48F4974D29C99795,F88E6F3F271DA168BEC63DAA91CA84D2,6
F85443F1EB3F722D48F4974D29C99795,F8EFC7B93ACDC6A5170D9BB32D465FA6,6
F85443F1EB3F722D48F4974D29C99795,F9D75348E18663FA0524E1D0F0025935,6
F85443F1EB3F722D48F4974D29C99795,F9DF0548F4D17EA94A11A1FEC2E4AED6,6
F85443F1EB3F722D48F4974D29C99795,F9F9D819F5747368CF8F790A72DBA07D,6
F85443F1EB3F722D48F4974D29C99795,FB212D6118204676E3BD71A2E164E332,6
F85443F1EB3F722D48F4974D29C99795,FB3084AE46D6B80F2BD93C18606E0DC5,6
F85443F1EB3F722D48F4974D29C99795,FB7D0CAE4A4C3CCFB3054DD4FF377CAD,6
F85443F1EB3F722D48F4974D29C99795,FBDE0E3A730722398BF3751A074672BF,6
F85443F1EB3F722D48F4974D29C99795,FC1ED5C03F1B5FF7AE21E0BBCE5EF862,6
F85443F1EB3F722D48F4974D29C99795,FC34232D1AAC48F4676AC082FB52DF8E,6
F85443F1EB3F722D48F4974D29C99795,FCBF4774494C06D36DFB06F4F64402FF,6
F85443F1EB3F722D48F4974D29C99795,FCC1446E2FEC1E0F8303394177D7A79C,6
F85443F1EB3F722D48F4974D29C99795,FCC18E422A7B62D78E0288AC6FCFC846,6
F85443F1EB3F722D48F4974D29C99795,FD15400FC8B15661F756FFE84892FD09,6
F85443F1EB3F722D48F4974D29C99795,FD20020A6DA8A0774C0B75B287D3F121,6
F85443F1EB3F722D48F4974D29C99795,FD70F5DF48175A2B0B6714772712ABB2,6
F85443F1EB3F722D48F4974D29C99795,FD7BDFEFD4B666B35879315485799FA9,6
F85443F1EB3F722D48F4974D29C99795,FE3A9489ED9D747E0EA95F9D8BBE44EA,6
F85443F1EB3F722D48F4974D29C99795,FF065870BA0DFB97E755430901D14A61,6
F85443F1EB3F722D48F4974D29C99795,FF43920BD6E51CE2D0CFE880099C751C,6
F85443F1EB3F722D48F4974D29C99795,FF4D8E820F7E6C2FF5A890BE2C712D26,6
F85443F1EB3F722D48F4974D29C99795,FF4F45A66A7A24069A1312EB99328C61,6
F854772076F979178863AC3A305B109B,F86B6C1F236FA1CFB87AD66BA1796BE3,6
F854772076F979178863AC3A305B109B,F874A7C7B982017C7881B07571469E9D,6
F854772076F979178863AC3A305B109B,F876855B3F162CD53B989DCA2264C2CF,6
F854772076F979178863AC3A305B109B,F87D07C00A5A19533920D2DDA6B1AF81,6
F854772076F979178863AC3A305B109B,F8A486CBC7C47D094DC21B58C8833526,6
F854772076F979178863AC3A305B109B,F8B6C051C1BFAD8D706A5A7E18C94C8C,6
F854772076F979178863AC3A305B109B,F8F5A20964CA51AD92DB513FEF8B23E7,8
F854772076F979178863AC3A305B109B,F9095DCAC7B304B0FE1615E1F4CF4A92,6
F854772076F979178863AC3A305B109B,F90BE7DBF513FE3C53267DDD0C731784,6
F854772076F979178863AC3A305B109B,F9206D8F3652F890EE3F07F9605F79A3,6
F854772076F979178863AC3A305B109B,F9319044D97A69619514CB98CDC14A14,6
F854772076F979178863AC3A305B109B,F935AD46268705CD52BE85B6A448EB4E,6
F854772076F979178863AC3A305B109B,F9432B3D03E08E6833C4BDDCCB76F53F,6
F854772076F979178863AC3A305B109B,F95E718D1DE9E674ACC6BD551884C632,6
F854772076F979178863AC3A305B109B,F95FB5679B057F099EBA7A0E324D4C42,9
F854772076F979178863AC3A305B109B,F9623351586F2B972168BAF2853E3AB6,6
F854772076F979178863AC3A305B109B,F96C0906E6B9AE354B69440C34A4D47C,6
F854772076F979178863AC3A305B109B,F96E763F7B36342E1104659C96B6691D,6
F854772076F979178863AC3A305B109B,F971C5A7E8055F2E6211ACBC4B22B21B,8
F854772076F979178863AC3A305B109B,F979DB9C9CBEE531A091F4153C16FF4B,8
F854772076F979178863AC3A305B109B,F9905B6C03729DE48C40399965B40FC6,6
F854772076F979178863AC3A305B109B,F992A01A3723D832751EB8C69C0C3552,6
F854772076F979178863AC3A305B109B,F997EC0CAB92ECFB09389B06329C28F0,6
F854772076F979178863AC3A305B109B,F998F99DB2EDEC1AE7AE34D9CCBC951B,6
F854772076F979178863AC3A305B109B,F9AA41C087930D030E792B76498C26E2,9
F854772076F979178863AC3A305B109B,F9AA42F415E7A5854EDA637004A46A2A,6
F854772076F979178863AC3A305B109B,F9AF508783624E958FAE3C79CFF2161E,6
F854772076F979178863AC3A305B109B,F9BB464EE4A1E5742B0508E7CF4CFF29,6
F854772076F979178863AC3A305B109B,F9E726822A9B82AD8EFAC830EF9373A6,6
F854772076F979178863AC3A305B109B,F9F267E5C4E44DC2CF751DF911533749,6
F854772076F979178863AC3A305B109B,F9F765217D2FD85CA9B12206B5178AB3,8
F854772076F979178863AC3A305B109B,F9FDD8F0A114295FAAD4B1788D0582C6,8
F854772076F979178863AC3A305B109B,FA08DB42ECB06F3262A6072DE5E50EC0,6
F854772076F979178863AC3A305B109B,FA328AB7F23BA40C000C711C9297CC09,6
F854772076F979178863AC3A305B109B,FA346740188FA74532B3044078E8BFB6,6
F854772076F979178863AC3A305B109B,FA584D72C22169C63BE0F4CAB2E36F7B,6
F854772076F979178863AC3A305B109B,FA8560638B112850647930DD80D175B9,6
F854772076F979178863AC3A305B109B,FAA4904CC1709420830C6E27EA7782A6,6
F854772076F979178863AC3A305B109B,FAC8DD805EAEADE90353956333BE3E30,6
F854772076F979178863AC3A305B109B,FACD76BCB6515B2D980AD8D35DC10372,6
F854772076F979178863AC3A305B109B,FAE26F7F85CB2DB5284C4CED288C2ABF,9
F854772076F979178863AC3A305B109B,FAE425999059FF15604B04CEA8E00DFD,6
F854772076F979178863AC3A305B109B,FB011C7AD94EAB10647B8DAEA6A0DB89,6
F854772076F979178863AC3A305B109B,FB0178688A55F0AA9267485C19F78C9F,8
F854772076F979178863AC3A305B109B,FB437053CDD6C3739FB3D8CDF83C5F6C,6
F854772076F979178863AC3A305B109B,FB479EF88C957929C9F0B0FD5BBC894A,6
F854772076F979178863AC3A305B109B,FB69F31D9879A8BD6BFFFF51C86E6B5E,6
F854772076F979178863AC3A305B109B,FB7258307960256AF5A6CCBE36A828FB,6
F854772076F979178863AC3A305B109B,FB93D2DAD532A401A91C167F212AD9E2,9
F854772076F979178863AC3A305B109B,FB960CD8DEA39022DC2C30117BFFFAF1,6
F854772076F979178863AC3A305B109B,FB9923758954F2E2245261A5DDFE4E66,6
F854772076F979178863AC3A305B109B,FB99BF59BD2EE896409A4ED47D815E7B,6
F854772076F979178863AC3A305B109B,FBB172559019DD64C803277881EE0610,6
F854772076F979178863AC3A305B109B,FBC17EFA4FE0996E20E94F91DA269946,9
F854772076F979178863AC3A305B109B,FBC54033BC759F74232FD39EB2C5A22B,6
F854772076F979178863AC3A305B109B,FBC695B0D04EF502AF40F9FA583855BB,6
F854772076F979178863AC3A305B109B,FBD5DE2513B95F64B9187BBA1140C582,6
F854772076F979178863AC3A305B109B,FBD9BB89255E1EB0032A23C847D31C4B,6
F854772076F979178863AC3A305B109B,FBF95838C29646FB9B549FEEE5F6D689,6
F854772076F979178863AC3A305B109B,FC063F2A33C1CD56652F14EEB236B073,6
F854772076F979178863AC3A305B109B,FC2888228D87D468491506ACFE34C43E,6
F854772076F979178863AC3A305B109B,FC6D3426E592E123ED98EE75C0E275E3,6
F854772076F979178863AC3A305B109B,FC7385F84759FC7F7B456CDF84DAEAD2,6
F854772076F979178863AC3A305B109B,FC9D9A3FAA6DF8977A4D24214D4EC65A,6
F854772076F979178863AC3A305B109B,FCB597D3CA044D739926F9BC9ABF8D24,6
F854772076F979178863AC3A305B109B,FCB9D22AEE8CB72641DF413933D92450,6
F854772076F979178863AC3A305B109B,FCBB90FE8D3284EC67A3F5EABF7CFE11,6
F854772076F979178863AC3A305B109B,FCC63AF4C883392D9892A18A43FFC57A,6
F854772076F979178863AC3A305B109B,FCE6A3B53161D023E06148E6C2CDB80C,6
F854772076F979178863AC3A305B109B,FCFA299045FD901EFA74880B8B2CCF40,8
F854772076F979178863AC3A305B109B,FCFB99AAEA9E8F9E9E6B38CBE3BE45CD,9
F854772076F979178863AC3A305B109B,FCFEE730AF95949FA91137E42D8F72BE,6
F854772076F979178863AC3A305B109B,FD1E6AD8F9A4BEC14962F08575390A48,6
F854772076F979178863AC3A305B109B,FD303882251E208812A37BDCB4E8BFFF,6
F854772076F979178863AC3A305B109B,FD49EC34E499873E59038CF465C00FBA,6
F854772076F979178863AC3A305B109B,FD4C895A40E8ECE55B26CFEAC9964AFE,8
F854772076F979178863AC3A305B109B,FD5DCB9334389190E2AC586B82358438,6
F854772076F979178863AC3A305B109B,FD607A7C70B6F76B9B50A669E7C64711,6
F854772076F979178863AC3A305B109B,FD63AF3A728EFEB357A4CEFC467C14C9,6
F854772076F979178863AC3A305B109B,FD7D2298E934D2681D05FC808E82DAC8,6
F854772076F979178863AC3A305B109B,FD95578825C5E21BA80E2AACB2D11F00,6
F854772076F979178863AC3A305B109B,FD9812CCE274B3394039D9175318C53E,6
F854772076F979178863AC3A305B109B,FD9DC151A29CF8B21F31306C0B9B3466,6
F854772076F979178863AC3A305B109B,FDAF7F3E982E40057551CC69A6D3CF89,6
F854772076F979178863AC3A305B109B,FDBDC27CEDF411E54143A418420F32A5,6
F854772076F979178863AC3A305B109B,FDF9A534F22173C886E716DAF4053DEC,6
F854772076F979178863AC3A305B109B,FE02940AE47063EC9BF71E7244411030,6
F854772076F979178863AC3A305B109B,FE10DBF17E2B78CF3AF4F117108E6662,6
F854772076F979178863AC3A305B109B,FE17C5752F6A6685409E9026FA4022F6,6
F854772076F979178863AC3A305B109B,FE3339B864DDDF453BA2B94E53954A92,9
F854772076F979178863AC3A305B109B,FE5E59C212307926B64C78B469323239,6
F854772076F979178863AC3A305B109B,FE61EE408321F05879D37FBA6D856BB1,6
F854772076F979178863AC3A305B109B,FE733633EB083596E99850C1B4575AAB,8
F854772076F979178863AC3A305B109B,FE8046A972B9698D6266D268375AD47D,6
F854772076F979178863AC3A305B109B,FE85E09D69D05C50D8BC318B4054065B,6
F854772076F979178863AC3A305B109B,FEA82D39352EBA4136CF1F7346ACF7B5,6
F854772076F979178863AC3A305B109B,FECAA81B1D36110B017A9EB036BE04EB,8
F854772076F979178863AC3A305B109B,FEE7B4C3EA7E223866CCD8081918F75E,6
F854772076F979178863AC3A305B109B,FEEEAFC14521BF7F0E48CBD72CE38A73,6
F854772076F979178863AC3A305B109B,FEEF8765EA2565E71AD0885B9D2803D8,9
F854772076F979178863AC3A305B109B,FEF97AEF872EE89547B722782342E245,6
F854772076F979178863AC3A305B109B,FF15A2FB57B98C47027B08EA826D08DE,6
F854772076F979178863AC3A305B109B,FF1F6D815D61B2087C0E1E8E37D9C5AD,6
F854772076F979178863AC3A305B109B,FF244A85CE1F1E5284F4C859E4F73CB2,6
F854772076F979178863AC3A305B109B,FF279335EBA62202AF9EC94D9BE4D773,6
F854772076F979178863AC3A305B109B,FF40B6122B4D5E2FDA4145A3BCC36C55,6
F854772076F979178863AC3A305B109B,FF5EFA43786F0EDFF142424ACD3737F9,6
F854772076F979178863AC3A305B109B,FF6E69CFB6DD531F13CA80FB6CBB5EA2,6
F854772076F979178863AC3A305B109B,FF7453A18048BAE5ED24FF32364A5559,9
F854772076F979178863AC3A305B109B,FF7FE9BA37675CB928A15E57151132E9,6
F854772076F979178863AC3A305B109B,FFA7C51750F68F2BA8A12B8976BC7C6D,6
F854772076F979178863AC3A305B109B,FFB41F222BB69C6077C8D160EA75A986,9
F854772076F979178863AC3A305B109B,FFBB3F2FFA79B95332EAE02932CED9D9,6
F854772076F979178863AC3A305B109B,FFCAA7523801DDAA98C5586A3EE79A34,6
F854772076F979178863AC3A305B109B,FFCC68390B02FF83F6B68CB8458AAD9C,6
F854772076F979178863AC3A305B109B,FFE3A81DF6FCD22141D4CCD2E2FA3FCF,6
